Country,Income Group,Subagency,Category,Subcategory,Implementing Partner,Sector,Subsector,Project Name,"Project Name - Local Language
(if applicable)",Project Number,Start Date,End Date,Transaction Type,Fiscal Year,Current Amount,Constant Amount,Aid Type,Description,USG Sector,Reported Results,Key Words/Metatags,Factsheet,Reports,Regional Info,Country Info,J2SR Roadmap,CDCS,118/119,Write-Ups,Photos,Videos,Social Media,Implementing Partner Page,Project Page or Associated Sites/Products
Mexico,Upper Middle Income Country,Bureau for Latin America and Caribbean,Enterprises,Enterprises - Non United States,Pronatura Sur,General Environmental Protection,Biosphere protection,Including Mangrove Forests into REDD+ Strategies in Mexico,,AID-523-A-13-00001,3/14/2013,10/14/2015,Obligations,2019,($62.00),($128.00),Project,"Under this public-private alliance, Pronatura Sur supports a mangrove restoration project, identifying the causes of and mechanisms for addressing deforestation and forest degradation. Program partner Bonafont is investing funding for carbon enhancement pilot projects in three different sites.",Clean Productive Environment,,"conservation, deforestation, private sector engagement, climate change",,"Project proposal: http://www.itto.int/files/itto_project_db_input/3114/Project/PD752-14%20Rev.pdf
Integrating stakeholders in mangrove assessments and management planning: https://www.natureserve.org/sites/default/files/publications/files/mangrove_replicable_model_final_me_t1313.pdf,",Latin America and the Caribbean,https://www.usaid.gov/mexico,https://selfreliance.usaid.gov/country/mexico,https://www.usaid.gov/mexico/cdcs,"https://pdf.usaid.gov/pdf_docs/PA00WFP1.pdf,","Pronatura's mangrove restoration gets helping hand from Ricoh: https://www.birdlife.org/americas/news/pronaturas-mangrove-restoration-gets-helping-hand-ricoh,

Mangrove corridor and climate change program (presentation): https://slideplayer.com/slide/9493748/,","Mangove restoration: https://www.flickr.com/photos/usaid-biodiversity-forestry/12291292735,",,,"Pronatura Sur: http://www.pronatura-sur.org/web/,

Bonafont: https://bonafont.com.mx/,",
Mexico,Upper Middle Income Country,Bureau for Latin America and Caribbean,NGO,NGO - Non United States,"Consejo Civil Mexicano para la Silvicultura Sostenible, A.C.",General Environmental Protection,Biosphere protection,Integrated Landscape Management for REDD+ in Community Lands,,AID-523-A-13-00003,4/25/2013,4/25/2015,Obligations,2018,"($6,340.00)","($6,443.00)",Project,"Under this initiative, Consejo Civil Mexicano para la Silvicultura Sostenible (CCMSS) is developing a series of community-led, sustainable rural landscape management projects in order to reduce deforestation and forest degradation, improve local livelihoods and management strategies, strengthen governance structures, and contribute to the planning and implementation process of state and national-level REDD+ frameworks.",Clean Productive Environment,,,,,Latin America and the Caribbean,https://www.usaid.gov/mexico,https://selfreliance.usaid.gov/country/mexico,https://www.usaid.gov/mexico/cdcs,"https://pdf.usaid.gov/pdf_docs/PA00WFP1.pdf,",,General LAC Photos,,,,
Mexico,Upper Middle Income Country,Bureau for Latin America and Caribbean,Enterprises,Enterprises - United States,"Evensen Dodge International, Inc.",General Environmental Protection,Biosphere protection,Bond Bank to Foster Development through Infrastructure Finance,,AID-523-A-15-00001,1/5/2015,7/30/2018,Obligations,2017,"$487,500.00 ","$490,396.00 ",Project,"The full activity was implemented through a series of USAID Global Development Alliances (GDA) with Evensen Dodge International, Inc. (EDII) that began in 2002 and ended in July 2018. The objective of the 16-year partnership was to increase Mexican private sector investment in essential infrastructure by helping a range of public entities improve their access to financing through Mexico’s capital mark The overall objectives of the USAID-EDII Activity are: (1) Mobilize domestic credit for basic infrastructure projects that benefit Mexican citizens and improve conditions for economic growth, (2) Lower costs of borrowing, including bond issuance, and encourage more states and municipalities to seek capital market financing, (3) Help states and municipalities engage directly with private investors through the market, and (4) Provide incentives for local governments to improve financial management and reporting practices. In the final three years of the activity (when environment financing was added), the GDA was renewed,with specific objectives added to develop projects in support of renewable energy, energy efficiency, and public safety and crime reduction, such as through energy-efficient public lighting.",Clean Productive Environment,"- Established the national legal framework for bond bank creation, changed subnational and regional legal frameworks, and started bond bank/Special Purpose Vehicle (BB/SPV) financial mechanism in two States
- USD $40 billion in state and municipal debt is now secured through a Master Trust structure and additional savings accrued from the better financial terms enabled from this trust
- The activity succeeded in becoming self-sustaining as well asreplicable, with debt restructuring successes promoting the newly created BB/SPV tool in several states","provate sector engagement, self-reliance, innovation, clean energy, climate change",,"Performance Evaluation (2019): https://pdf.usaid.gov/pdf_docs/PA00TXRR.pdf,",Latin America and the Caribbean,https://www.usaid.gov/mexico,https://selfreliance.usaid.gov/country/mexico,https://www.usaid.gov/mexico/cdcs,"https://pdf.usaid.gov/pdf_docs/PA00WFP1.pdf,","Innovations in Governance:
https://www.innovations.harvard.edu/sites/default/files/16538.pdf,
Mobilizing Private Financing - The Capital Market Story of Mexico: https://www.slideserve.com/sari/mobilizing-private-financing-the-capital-market-story-of-mexico,
OECD Expert Meeting on Sustainable Financing for Affordable Water Services: https://www.oecd.org/env/resources/40016024.pdf,
Innovation in Urban Infrastructure Financing in Latin America: https://www.wilsoncenter.org/event/innovation-urban-infrastructure-financing-latin-america,
",General LAC Photos,,,"Evensen Dodge: http://www.dodgeglobal.com/,

Mexico page on IP site: http://www.dodgeglobal.com/programsmexico.php,",
Mexico,Upper Middle Income Country,Bureau for Latin America and Caribbean,Universities and Research Institutes,Universities and Research Institutes - United States,Stanford University,General Environmental Protection,Biosphere protection,(STANFORD) Mexico Clean Economy 2050: Carbon Policy & Innovation for the Energy Transition and Smarter Growth,,AID-523-A-17-00001,4/19/2017,4/18/2020,Obligations,2017,"$381,431.00 ","$388,230.00 ",Project,"The Mexico Clean Economy 2050 (MCE2050) Project was founded as a Global Development Alliance (GDA) cooperative agreement between Stanford University and USAID for the period April 17, 2017 – May 18, 2020 . MCE2050 is a neutral platform intended to inform and support low-carbon development in Mexico through dialogues, training, workshops, investigation and high level discussions. Using a multidisciplinary approach, MCE2050 has and will continue to guide Mexico’s stakeholder groups, upon world’s most successful low-carbon models, to converge the planification with actions towards national’s climate objectives. Leaded by Stanford’s renowned educators and co-sponsored by trusted industry and government leaders, MCE2050 has a multidisciplinary and well-prepared program that aims to inform the carbon policy design and implementation process in Mexico and North America to support low-carbon development and investment in smarter, clean, inclusive and innovative communities. MCE2050 has focused on how to leverage Mexico’s energy systems transformation and climate action ambition as policy drivers to trigger business transformation and low-carbon innovation processes in support of a clean and prosperous binational Mexico – US economy.",Clean Productive Environment,- MCE2050 supported the design and implementation of the pilot learning phase (2020-23) of the new Mexican Emissions Trading System (MxETS).,"private sector engagement, clean energy, climate change, innovation, self-reliance, water, NRM, natural resource management, governance, urban",,"Publications collection on project site: https://www.mce2050.com/publications/,
The Baja California and Nuevo León Industry, Innovation, and Talent Clusters: http://www.bayareaeconomy.org/files/pdf/BajaCalifandNuevoLeon-InnovationClusters-2020July.pdf,",Latin America and the Caribbean,https://www.usaid.gov/mexico,https://selfreliance.usaid.gov/country/mexico,https://www.usaid.gov/mexico/cdcs,"https://pdf.usaid.gov/pdf_docs/PA00WFP1.pdf,",,General LAC Photos,,,"Stanford University: https://www.stanford.edu/,","Project site: https://www.mce2050.com/home/,"
Mexico,Upper Middle Income Country,Bureau for Latin America and Caribbean,Enterprises,Enterprises - United States,"Tetra Tech, Inc.",General Environmental Protection,Biosphere protection,Mexico Low Emissions Development Program II (MLED II),,AID-523-C-16-00001,9/26/2016,4/11/2019,Obligations,2019,"($85,076.00)","($96,179.00)",Project,"Tetra Tech is collaborating with the Government of Mexico (GOM) to support the development and implementation of a national low emissions development strategy (LEDS) and state-level climate change action plans; strengthen Mexico’s systems to inventory, register, and conduct monitoring, reporting and verification (MRV) of GHG emissions reductions; implement clean energy interventions; and coordinating USAID/Mexico Global Climate Change program. Tetra Tech is supporting the enhancement of existing GHG inventory and monitoring systems and will eventually fuse them into a fully-integrated system. This system will be used for registering, monitoring, reporting, and verifying GHG emissions from all sectors of the economy at the national, state, and municipal levels, using practical and reliable internationally accepted methods and protocols. Tetra Tech is also helping design and implement high-potential, clean energy pilot projects and scale up previously tested best practices through the development of programs and policies. Project activities include a pilot for a national boiler and steam system efficiency program; inclusion of solar hot water requirements in the Mexico City building code; and support for large-scale financing of energy efficiency in small and medium enterprises. The Mexico LED program is the primary mechanism used to manage the USAID/Mexico’s Global Climate Change program.",Clean Productive Environment,,"climate change, urban, clean energy, monitoring, innovation, governance",,"Modelo de implementación de DOT en la zona metropolitana de Guadalajara (spanish): http://mexico.itdp.org/wp-content/uploads/Modelo-de-implementaci%C3%B3n-de-DOT-en-la-Zona-Metropolitana-de-Guadalajara.pdf,
Mexico Boiler Efficiency Protocol: https://www.climateactionreserve.org/how/protocols/mexico-boiler-efficiency/,
Performance Evaluation of Enhancing Capacity for Low Emission Development Strategies (includes MLED): https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwi5tf-v1Z3rAhXSzVkKHdxmA9M4ChAWMAd6BAgIEAE&url=https%3A%2F%2Fwww.climatelinks.org%2Ffile%2F3765%2Fdownload%3Ftoken%3D8LjNholr&usg=AOvVaw1cAThb_2dfsI9RYrW6tvrb,",Latin America and the Caribbean,https://www.usaid.gov/mexico,https://selfreliance.usaid.gov/country/mexico,https://www.usaid.gov/mexico/cdcs,"https://pdf.usaid.gov/pdf_docs/PA00WFP1.pdf,","MLED Presentation: https://usea.org/sites/default/files/event-/Mexico%20LEDS%20Presentation%20Espanol.pdf,
Otorgan USD 20 millones a Tetra Tech para el Programa de Cambio Climático de la USAID (spanish): https://www.reuters.com/article/idUS238031+13-Sep-2011+BW20110913,
Mexico Boiler Efficiency Protocol Development: https://www.climateactionreserve.org/how/protocols/mexico-boiler-efficiency/dev/,",General LAC Photos,,,"Tetra Tech: https://www.tetratech.com,

Project page on IP site: https://www.tetratech.com/en/projects/usaid-mexico-low-emissions-development-program,",
Mexico,Upper Middle Income Country,Bureau for Latin America and Caribbean,Government,Government - United States,Carbon Diversion America Latina,General Environmental Protection,Biosphere protection,Agavenol Production - Carbon Diversion America Latina,,AID-523-F-14-00001,2/14/2014,8/14/2014,Obligations,2018,"($1,128.00)","($1,226.00)",Project,"Research development and detailed business plan for Agave biomass (Agavenol) production in small facilities. Incorporation of agave leaves to the renewable energy chain, adding value to a feed stock consiered today as waste",Clean Productive Environment,,"clean energy, innovation, private sector engagement",,,Latin America and the Caribbean,https://www.usaid.gov/mexico,https://selfreliance.usaid.gov/country/mexico,https://www.usaid.gov/mexico/cdcs,"https://pdf.usaid.gov/pdf_docs/PA00WFP1.pdf,","Presentation on approach: https://carbondiversionamericalatina.files.wordpress.com/2012/05/1-presentation-cdal-in-reff-lac-low.pdf,
Carbon Diversion, renew biofuels: http://365historiasdeexito.blogspot.com/2012/09/dia-265-carbon-diversion-renueva-el.html,",General LAC Photos,,,"Carbon Diversión America Latina: https://carbondiversionamericalatina.wordpress.com/,",
Mexico,Upper Middle Income Country,Bureau for Latin America and Caribbean,Government,Government - United States,LiCORE,General Environmental Protection,Biosphere protection,Smart Transformers: Towards a Mexican Smart Electric Grid,,AID-523-F-14-00003,4/1/2014,3/31/2017,Obligations,2018,"($60,551.00)","($68,728.00)",Project,"This activity supports LiCORE to develop small scale models and a prototype of smart transformers to replace conventional transformers in application of electric distribution. LiCORE was the 2013 winner of USAID/Mexico’s annual competition to fund small, targeted and innovative clean energy technology projects for Mexican companies and entrepreneurs. Smart transformers could replace conventional transformers to integrate energy generated from renewable sources like solar panels, and will give the exact amount of energy required when it is needed, responding instantly to power quality problems. With smart transformer technology, consumers will rely more on renewable forms of energy, and overall energy generation and greenhouse gases will be reduced as the transformers distribute electricity more efficiently.",Clean Productive Environment,,"clean energy, innovation, private sector engagement",,"Hacia una plataforma de control digital múltiple para convertidores de energía eléctrica: http://www.itcelaya.edu.mx/ojs/index.php/pistas/article/download/1377/1193,",Latin America and the Caribbean,https://www.usaid.gov/mexico,https://selfreliance.usaid.gov/country/mexico,https://www.usaid.gov/mexico/cdcs,"https://pdf.usaid.gov/pdf_docs/PA00WFP1.pdf,","Technology Aims to Take Down Greenhouse Gases in Mexico: https://2012-2017.usaid.gov/news-information/frontlines/climate-change-2015/technology-aims-take-down-greenhouse-gases-mexico,
",General LAC Photos,,,"LiCORE: https://licore.org/,",
Mexico,Upper Middle Income Country,Bureau for Latin America and Caribbean,Government,Government - United States,US Government - USAID,General Environmental Protection,Biosphere protection,Fundacion Sonora Para La Innovacion Tecnologica,,AID-523-F-14-00004,4/2/2014,4/1/2015,Obligations,2018,"($9,263.00)","($9,781.00)",Project,"Implement and validate a technology that will enable the establishment of both, economic and techological basis, for the value added products based on the chemical separation of wheat straw main components",Clean Productive Environment,,"clean energy, innovation, private sector engagement",,,Latin America and the Caribbean,https://www.usaid.gov/mexico,https://selfreliance.usaid.gov/country/mexico,https://www.usaid.gov/mexico/cdcs,"https://pdf.usaid.gov/pdf_docs/PA00WFP1.pdf,",,General LAC Photos,,,,
Mexico,Upper Middle Income Country,Bureau for Latin America and Caribbean,Networks,Networks,"Volunteers for Economic Growth Alliance

Institute of International Education (IIE)",General Environmental Protection,Biosphere protection,USAID/Mexico Emerging Markets Development Advisers Program (EMDAP),,AID-523-LA-16-00001,3/8/2016,6/30/2018,Obligations,2017,"$46,370.00 ","$46,200.00 ",Project,"The EMDAP Program recruits recent U.S. graduates with advanced degrees to provide technical support to local organizations in transitioning countries to increase organizational capacity and enable them to operate within the global context. IIE was responsible for recruiting and placing an EMDAP Adviser to act as the full-time adviser to the General Office for Climate Change Policy in Secretary of Environment and Natural Resources (SEMARNAT). The role of the adviser was to help support USAID/Mexico’s assistance on issues related to Mexico’s National Emissions Registry, international coordination, and the design of potential national emissions trading system. The period of performance for the agreement was March 2016-June 2017. The agreement was modified twice to extend the period of service from June 2017 to June 30, 2018 and add a new adviser for one year to support the Office of Social Impacts in Secretariat of Energy (SENER). The goal of the second adviser was to provide support to the General Office of Social Impact Assessment in meeting the mandates of Mexico’s 2013 energy reform to review and consult on the social impact of all new energy projects in Mexico.",Clean Productive Environment,,"clean energy, innovation, private sector engagement, climate change",,"Final Report (2018): https://pdf.usaid.gov/pdf_docs/PA00T8C4.pdf,
",Latin America and the Caribbean,https://www.usaid.gov/mexico,https://selfreliance.usaid.gov/country/mexico,https://www.usaid.gov/mexico/cdcs,"https://pdf.usaid.gov/pdf_docs/PA00WFP1.pdf,","Program presentation: https://www2.gwu.edu/~iits/unwto2012/EMDAP.pdf,",General LAC Photos,,,"VEGA: https://www.devex.com/organizations/volunteers-for-economic-growth-alliance-vega-20952,

IIE (Prime implementer): https://www.iie.org/,

Project page on IP site: https://www.iie.org/Programs/EMDAP/About,",
Mexico,Upper Middle Income Country,Bureau for Latin America and Caribbean,Government,Government - United States,U.S. Government - Peace Corps,General Environmental Protection,Biosphere protection,Small Project Assistance Program - SPA III,,AID-DCH-T-00-06-00004,9/30/2006,9/30/2013,Obligations,2017,"($98,132.00)","($102,166.00)",Project,"Started in 1983, the Small Project Assistance (SPA) Program represents the largest and longest-running partnership between United States Agency for International Development (USAID) and the Peace Corps. Since 2000, nearly $44 million in USAID funds have enabled the SPA Program to support life-changing projects around the world. SPA grant projects have generated an additional $34 million in local community and third party contributions. The SPA Program is active in approximately 40 Peace Corps posts each year, with each country's development priorities driving the focus of local programming. In any given year, the multi-sectoral SPA Program supports activities in seven Foreigh Assistance Framework categories: security, governance, health, economic growth, education, humanitarian assistance, and integrated approaches.",Clean Productive Environment,,"water, livelihoods, vulnerable populations, self-reliance",,"Performance Evaliation of the SPA program (FY13-17): https://pdf.usaid.gov/pdf_docs/PA00TCW4.pdf,
SPA Idea Book: https://fr.scribd.com/document/35864484/Peace-Corps-Small-Project-Assistance-Program-USAID-SPA-Idea-Book,
SPA Annual Reports (FY14-16): https://www.governmentattic.org/26docs/PeaceCorpsProgressRptsSPApgm_FY14-FY16.pdf,",Latin America and the Caribbean,https://www.usaid.gov/mexico,https://selfreliance.usaid.gov/country/mexico,https://www.usaid.gov/mexico/cdcs,"https://pdf.usaid.gov/pdf_docs/PA00WFP1.pdf,","Rainwater Conservation for Community Climate Change Resiliency in Mexico: https://www.peacecorps.gov/mexico/stories/rainwater-conservation-community-climate-change-resiliency/,
",,"SPA 35th anniversary event: https://www.youtube.com/watch?v=3FxLUnlLXlU,",,"Peace Corps: https://www.peacecorps.gov/,

Project page on IP site: https://www.peacecorps.gov/about/global-initiatives/small-project-assistance-program/,",
Mexico,Upper Middle Income Country,Bureau for Latin America and Caribbean,Enterprises,Enterprises - Non United States,Enterprise - Non United States Other,General Environmental Protection,Biosphere protection,Low Emission Planning Development in Land Use and/or REDD+,,EG.13.1,,,Obligations,2019,"$2,125,000.00 ","$2,058,218.00 ",Project,"Supports the creation or improvement of international, national, and subnational frameworks for low emission development and/or Reducing Emissions from Deforestation and forest Degradation (REDD+). This includes building capacity to create or improve low emission development strategies; improving data and analytical tools used for low emission planning; building or improving monitoring, reporting, and verification systems; and establishing effective institutions that support low emission development and/or REDD+.",Clean Productive Environment,,,,,Latin America and the Caribbean,https://www.usaid.gov/mexico,https://selfreliance.usaid.gov/country/mexico,https://www.usaid.gov/mexico/cdcs,"https://pdf.usaid.gov/pdf_docs/PA00WFP1.pdf,",,,,,,
Nicaragua,Lower Middle Income Country,Bureau for Latin America and Caribbean,NGO,NGO - International,FHI 360,General Environmental Protection,Bio-diversity,Market-Based Opportunities for Conservation and Sustainable Tourism (CSTP),,AID-524-A-10-00002,9/21/2010,9/30/2013,Obligations,2019,"($123,386.00)","($122,929.00)",Project,"Market-based Opportunities for Conservation and Sustainable Tourism (also referred to as the Conservation and Sustainable Tourism Program - CSTP) was a three-year (September 2010 - September 2013) USAID-funded initiative that used sustainable tourism in two targeted regions of Nicaragua as an engine to: (1) Increase competiveness through sustainable tourism development and promotion; and (2) Improve environmental management to conserve biodiversity. CSTP worked with local partners to offer new economic alternatives related to the growing sustainable tourism market to combat threats to biodiversity and high rural poverty rates in the target regions. In short, nature-based revenue generation was aligned with economic growth and conservation incentives and habitat conservation to improve the livelihoods of rural Nicaraguans and their communities. Sustainable tourism clusters in two priority geographic regions provided the basic building blocks for creating a viable tourism platform in the country.",Natural Resources and Biodiversity,"- Worked with 16 organizations to strengthen capacity to consolidate destination vision and achieve common goals. 
- Worked with more than 150 enterprises to develop a solid tourism offering and corresponding market linkages. 
- Worked with more than 1250 direct community members in more than 25 communities to develop conservation awareness and practices. 
- Overall, the collective impact of the program activities under these three components has been the development of a strong, cohesive network of actors with the vision, tools, capacity and environmental awareness to lead tourism development down a sustainable, environmentally friendly path.","conservation, plastics, private sector engagement, livelihoods, gender, women, self-reliance, conservation enterprise, water, NRM, natural resource management, governance, urban",,"Final Report (2013): https://pdf.usaid.gov/pdf_docs/PA00KZCB.pdf,",Latin America and the Caribbean,https://www.usaid.gov/nicaragua,https://selfreliance.usaid.gov/country/nicaragua,https://www.usaid.gov/nicaragua/cdcs,,"Sub-grants for water and biodiversity conservation: https://2012-2017.usaid.gov/news-information/press-releases/usaid-project-signs-sub-grants-water-treatment-and-bio-diversity,",,,,"FHI360: https://www.fhi360.org/,

Project page on IP site: https://www.fhi360.org/projects/market-based-opportunities-conservation-and-sustainable-tourism-nicaragua,",
Peru,Upper Middle Income Country,Bureau for Latin America and Caribbean,Multilateral,Multilateral - Other,World Wildlife Fund,General Environmental Protection,Bio-diversity,Natural Resources and Biodiversity,,4.8.1,,,Obligations,2019,"$3,460,537.00 ","$3,135,594.00 ",Project,"Conserve biodiversity and manage natural resources in ways that maintain their long-term viability and preserve their potential to meet the needs of present and future generations. Activities include combating illegal and corrupt exploitation of natural resources and the control of invasive species. Programs in this element should be integrated with the Agriculture Area under Economic Growth and Conflict Mitigation and Reconciliation Area under the Peace and Security Objective, when applicable and appropriate.",Natural Resources and Biodiversity,,,,,Latin America and the Caribbean,https://www.usaid.gov/peru,https://selfreliance.usaid.gov/country/peru,https://www.usaid.gov/peru/cdcs,,,,,,,
Peru,Upper Middle Income Country,Bureau for Latin America and Caribbean,Enterprises,Enterprises - United States,"Development Alternatives, Inc.",General Environmental Protection,Biosphere protection,Clean Productive Environment,,4.8.2,,,Obligations,2019,"$995,839.00 ","$951,271.00 ",Project,"Improve sustainability of a productive and clean environment by reducing risks to the health of the workforce and the population in general, communities, and ecosystems from environmental pollution and other environmental risks associated with industrial and agricultural production, urbanization, energy use, transport, and other human activity.",Clean Productive Environment,,,"Alternative Development in Peru: https://www.usaid.gov/sites/default/files/documents/1862/ad-fs-english-5ago19_1.pdf,",,Latin America and the Caribbean,https://www.usaid.gov/peru,https://selfreliance.usaid.gov/country/peru,https://www.usaid.gov/peru/cdcs,,https://www.usaid.gov/peru/our-work/alternative-development,,,,,
Peru,Upper Middle Income Country,Bureau for Latin America and Caribbean,Enterprises,Enterprises - United States,"Environmental Incentives, LLC",General Environmental Protection,Biosphere protection,Measuring Impact 2 (MI 2),,7200AA18M00013,,8/26/2023,Obligations,2019,"$1,100,000.00 ","$1,036,067.00 ",Project,"Under Measuring Impact II (MI2), Environmental Incentives and its partners will continue to support USAID thought leaders, mission staff, and Washington bureaus to apply evidence-based adaptive management across USAID’s $265 million annual biodiversity portfolio. MI2 offers assistance for best practices in adaptive management and the use and generation of evidence and learning to enhance biodiversity conservation. MI2 also helps to integrate conservation with other development sectors such as health, food security, democracy and governance, and global climate change. In-person or virtual technical assistance include: (1) Support for evidence-based design, implementation, and adaptive management of biodiversity and integrated projects and activities—for example, facilitation at activity start-up, pause and reflect workshops, and evidence summits, (2) Monitoring, Evaluation, and Learning (MEL) and Collaborating, Learning, and Adapting plan development and implementation, (3) Evaluation design and support, and (4) Research, assessments, and analyses on biodiversity conservation topics.",Clean Productive Environment,,"conservation, deforestation, conservation crime, livelihoods, illegal logging, illegal fishing, fisheries, Amazon Vision, gender, women, wildlife trafficking, climate change, REDD+, innovation, conservation enterprise, farming, NRM, natural resource management, monitoring, remote sensing",,"MI2 Reports and Resources Collection: https://rmportal.net/biodiversityconservation-gateway/projects/current-global-projects/measuring-impact-2/mi2-project-resources,",Latin America and the Caribbean,https://www.usaid.gov/peru,https://selfreliance.usaid.gov/country/peru,https://www.usaid.gov/peru/cdcs,,"Involving Coaches in USAID’s Measuring Impact II Project: https://www.ccnetglobal.com/involving-coaches-in-usaids-measuring-impact-ii-project/,
MI-1 Closeout Event: https://www.wilsoncenter.org/event/usaids-measuring-impact-closeout-event,
Measuring Impact - Building on Lessons Learned to Improve Biodiversity Conservation: https://www.newsecuritybeat.org/2018/08/measuring-impact-building-lessons-learned-improve-biodiversity-conservation/,","Maya Biosphere Preserve photos: https://www.flickr.com/photos/usaid-biodiversity-forestry/albums/72157692731443444,","MI-1 Closeout Event: https://www.youtube.com/watch?v=h-5Xl2o05Eo,",,"Environmental Incentives: https://enviroincentives.com/,

Project page on IP site: https://enviroincentives.com/projects/usaid-measuring-impact-ii/,","Project page: https://rmportal.net/biodiversityconservation-gateway/projects/current-global-projects/measuring-impact-2,"
Peru,Upper Middle Income Country,Bureau for Latin America and Caribbean,Enterprises,Enterprises - United States,AECOM Technology Corporation,General Environmental Protection,Bio-diversity,Promotion of Best Environmental and Social Management Practices,,72052718C00001,1/1/2019,8/30/2023,Obligations,2019,"$1,046,071.00 ","$1,014,523.00 ",Project,"The Amazon BMP Activity aims to “reduce the negative impacts of megaprojects in the roads, hydropower, oil and gas, and mining sectors.” It will contribute to the following outcomes by the end of the Activity: (1) To reduce biodiversity loss, deforestation, and forest fragmentation in high-priority landscapes; (2) To reduce loss of water system integrity and quality in the main-stem Amazon River (the principal trunk of a river or a stream), key tributaries, and associated aquatic areas (swamps, lagoons, marshes, etc.). The Activity’s overall strategy is to leverage private-sector champions, stakeholder partnerships, evidence-based decision making, and collaborative platforms. It operates at the site, country, and regional levels to promote the adoption and replication of industry BMPs and environmental governance practices.",Natural Resources and Biodiversity,,"deforestation, private sector engagement, indigenous peoples, innovation, self-reliance, water, NRM, natural resource management, governance, mining",,"Quarterly Report (2Q19): https://pdf.usaid.gov/pdf_docs/PA00TW36.pdf,",Latin America and the Caribbean,https://www.usaid.gov/peru,https://selfreliance.usaid.gov/country/peru,https://www.usaid.gov/peru/cdcs,,Project award: https://aecom.com/press-releases/aecom-awarded-five-year-us23-5-million-usaid-amazon-promotion-best-social-environmental-management-practices-project/. ,,,,"AECOM: https://aecom.com/,

",
Peru,Upper Middle Income Country,Bureau for Latin America and Caribbean,Enterprises,Enterprises - United States,Tetra Tech ARD,General Environmental Protection,Bio-diversity,Pro-Bosques,,72052718C00002,9/25/2018,9/24/2023,Obligations,2018,"$5,700,354.00 ","$5,477,568.00 ",Project,"The USAID Pro-Bosques Activity (herein also referred to as ‘The Activity’) will strengthen monitoring and enforcement in the forest sector by implementing the use of the National Forest and Wildlife Management Information System (SNIFFS), including the full implementation of the Control Module (MC-SNIFFS) in 10 Amazon regions. Working in collaboration with the private sector, Tetra Tech will support forest title holders, including concession holders and native communities, as well as processing centers and exporters to improve their forest management plans, reduce waste, and increase performance throughout the entire wood value chains. Tetra Tech will also work with local indigenous organizations to scale up and expand community control and oversight of forest resources in order to strengthen indigenous rights and improve forest-based livelihoods. Combined, these efforts will reduce illegal logging and provide the pillars for sustainability, legality, inclusivity, and profitability that are necessary to support and modernize Peru’s forest sector.",Natural Resources and Biodiversity,,"conservation, deforestation, conservation crime, private sector engagement, livelihoods, indigenous peoples, illegal logging, Amazon Vision, innovation, self-reliance, conservation enterprise, NRM, natural resource management, governance, monitoring",,"Quarterly Report (2Q19): https://pdf.usaid.gov/pdf_docs/PA00W4PQ.pdf,",Latin America and the Caribbean,https://www.usaid.gov/peru,https://selfreliance.usaid.gov/country/peru,https://www.usaid.gov/peru/cdcs,,"How might we help advance prosperous forests in Peru?: https://www.climatelinks.org/blog/how-might-we-help-advance-prosperous-forests-peru,
Project award: https://www.businesswire.com/news/home/20181212005064/en/USAID-Awards-Tetra-Tech-23-Million-Contract,
Peru works toward system that enables legal timber verification: https://www.timbertradeportal.com/action/news/item/19/peru-works-toward-system-that-enables-legal-timber-verification/,
Serfor trabaja para acreditar el origen legal de la madera: http://www.elperuano.pe/noticia-serfor-trabaja-para-acreditar-origen-legal-de-madera-96098.aspx,
Perú tendrá sistema de información online para acreditar origen legal de la madera: https://gestion.pe/economia/serfor-peru-tendra-sistema-de-informacion-online-para-acreditar-origen-legal-de-la-madera-noticia/,
Ucayali promueve herramientas de gestión forestal en la región: http://www.peruagropecuario.com/noticias/31/ucayali-promueve-herramientas-de-gestion-forestal-en-la-region,",,,,"Tetra Tech: https://www.tetratech.com/,

Project page on IP site: https://www.tetratech.com/en/projects/usaid-pro-bosques-activity,",
